"BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","EVENT_ID","STATE","YEAR","MONTH_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON"
201105,11,201105,11,315284,"TEXAS",2011,"May",0,0,0,0,30000,0,"EF0",0.49,50,2,"SW","(FWH)CARSWELL AFB FT",2,"SW","(FWH)CARSWELL AFB FT",32.7477,-97.4764,32.7526,-97.4703
201105,22,201105,22,315460,"TEXAS",2011,"May",0,0,0,0,0,0,"EF0",0.03,50,2,"ENE","MARVETTA",2,"ENE","MARVETTA",33.3108,-98.0409,33.3108,-98.0409
201105,24,201105,24,313004,"ARKANSAS",2011,"May",6,0,1,0,1500000,0,"EF4",7.8,2200,3,"SSE","PETER PENDER",0,"W","DENNING",35.3182,-93.9044,35.399,-93.8079
201105,25,201105,25,306007,"ILLINOIS",2011,"May",0,0,0,0,1e+05,0,"EF1",1.48,75,2,"ENE","OAKLEY",3,"NE","OAKLEY",39.8804,-88.7739,39.8987,-88.7593
201105,26,201105,26,295480,"PENNSYLVANIA",2011,"May",0,0,0,0,15000,0,"EF1",2.64,100,2,"S","WERTZVILLE",1,"NW","GOODHOPE",40.2545,-77.036,40.282,-77.0011
201105,21,201105,21,312008,"TEXAS",2011,"May",0,0,0,0,0,0,"EF0",0.02,25,5,"W","PURMELA",5,"W","PURMELA",31.48,-98.0576,31.48,-98.0576
201104,27,201104,27,311603,"ALABAMA",2011,"April",0,0,0,0,9200000,0,"EF3",18.38,200,1,"WSW","COALING",1,"NNW","BUCKSVILLE",33.163,-87.3716,33.2824,-87.0875
201104,27,201104,27,314602,"ALABAMA",2011,"April",20,0,0,0,13400000,0,"EF3",18.9,375,7,"SW","DRIFTON",3,"W","SIPSEY",33.5979,-87.3278,33.8176,-87.132
201104,27,201104,27,314573,"ALABAMA",2011,"April",0,0,0,0,3700000,0,"EF1",2.79,100,0,"SSW","QUITO",3,"NNE","QUITO",33.378,-86.7509,33.4169,-86.738
201104,15,201104,15,310533,"ALABAMA",2011,"April",0,0,0,0,38000,0,"EF2",0.8,500,2,"NW","VILULA",2,"NNW","VILULA",32.5666,-87.2943,32.5761,-87.2863
201105,17,201105,17,312827,"COLORADO",2011,"May",0,0,0,0,NA,NA,"EF0",2.25,50,10,"S","ANTON",8,"S","ANTON",39.6094,-103.2552,39.6329,-103.226
201105,17,201105,17,312834,"COLORADO",2011,"May",0,0,0,0,0,0,"EF0",2.99,50,1,"ESE","ANTON",3,"ENE","ANTON",39.7388,-103.196,39.7753,-103.1657
201105,25,201105,25,310389,"OHIO",2011,"May",0,0,0,0,0,0,"EF0",0.15,40,1,"N","VAN WERT ARPT",1,"NNE","VAN WERT ARPT",40.8801,-84.5976,40.8814,-84.5952
201105,24,201105,24,307317,"TEXAS",2011,"May",0,0,0,0,2000,0,"EF0",0.03,30,2,"SW","BRYAN",2,"SW","BRYAN",33.0814,-97.4511,33.0814,-97.4511
201105,24,201105,24,307350,"TEXAS",2011,"May",0,0,0,0,10000,0,"EF0",0.42,40,1,"WSW","LA JUNTA",0,"SW","LA JUNTA",32.9177,-97.6105,32.9171,-97.6033
201106,21,201106,21,306432,"TEXAS",2011,"June",0,0,0,0,0,0,"EF0",3.85,75,1,"NNW","MELDRUM",1,"SE","TIMPSON",31.941,-94.355,31.895,-94.392
201104,16,201104,16,303324,"VIRGINIA",2011,"April",0,0,0,0,1e+05,0,"EF1",16.95,300,1,"ESE","KELLS CORNER",5,"N","KENBRIDGE",36.8706,-78.382,37.039,-78.1588
201104,16,201104,16,305469,"VIRGINIA",2011,"April",24,0,2,0,7700000,0,"EF3",13,800,2,"S","COKE",2,"SSE","DUTTON",37.2946,-76.5715,37.4517,-76.4412
201105,25,201105,25,306758,"ILLINOIS",2011,"May",0,0,0,0,250000,0,"EF1",5.78,50,4,"W","LEESVILLE",1,"NNE","HOPKINS PARK",41.0229,-87.6272,41.0907,-87.5622
201105,26,201105,26,295518,"PENNSYLVANIA",2011,"May",0,0,0,0,8000,0,"EF1",5.57,150,1,"SSW","SLATE RUN",1,"WSW","CEDAR RUN",41.4523,-77.5125,41.5162,-77.447
201105,26,201105,26,295519,"PENNSYLVANIA",2011,"May",0,0,0,0,6000,0,"EF1",2,100,0,"NNE","CAMMAL",2,"NNE","CAMMAL",41.4059,-77.4655,41.4327,-77.4509
201105,27,201105,27,312323,"WASHINGTON",2011,"May",0,0,0,0,10000,0,"EF0",0.1,30,0,"E","NAPAVINE",0,"E","NAPAVINE",46.58,-122.89,46.58,-122.89
201105,25,201105,25,306017,"ARKANSAS",2011,"May",0,0,0,0,1e+05,0,"EF2",6.25,352,3,"N","PORTLAND",6,"NE","PORTLAND",33.2662,-91.52,33.2914,-91.4466
201104,27,201104,27,312153,"ALABAMA",2011,"April",0,0,0,0,5300000,0,"EF1",1.06,200,1,"ENE","WARRIOR",2,"NE","WARRIOR",33.83,-86.8012,33.8411,-86.7884
201104,27,201104,27,315161,"ALABAMA",2011,"April",0,0,0,0,15000,0,"EF0",0.6,100,2,"SSW","CAHABA HGTS",2,"SSW","CAHABA HGTS",33.4169,-86.738,33.4255,-86.7362
201103,9,201103,9,280566,"LOUISIANA",2011,"March",0,0,0,0,1e+05,0,"EF1",11,300,2,"NNW","LACOMBE",5,"NE","FLORENVILLE",30.3465,-89.9379,30.4732,-89.7827
201104,26,201104,26,291383,"ARKANSAS",2011,"April",0,0,0,0,20000,0,"EF1",18.8,100,1,"S","BLANCHARD SPGS",2,"NNE","LAWSON",33.0142,-92.6827,33.22,-92.47
201104,16,201104,16,291734,"NORTH CAROLINA",2011,"April",0,0,0,0,4e+05,0,"EF1",7.42,550,2,"SSE","JERRY",3,"SSW","FT LNDG",35.85,-76.21,35.91,-76.1
201104,16,201104,16,292038,"NORTH CAROLINA",2011,"April",0,0,0,0,767000,0,"EF1",0.67,250,1,"S","DUCK",0,"SE","DUCK",36.159,-75.7524,36.166,-75.744
201104,28,201104,28,292056,"NORTH CAROLINA",2011,"April",0,0,0,0,10000,0,"EF1",1.37,100,1,"W","CONCORD",1,"NNW","CONCORD",34.828,-78.146,34.842,-78.129
201104,26,201104,26,291638,"LOUISIANA",2011,"April",0,0,0,0,0,0,"EF1",4.69,880,0,"WSW","FT JESSUP",4,"ENE","FT JESSUP",31.617,-93.406,31.6487,-93.3356
201103,9,201103,9,280597,"LOUISIANA",2011,"March",1,0,0,0,1e+05,0,"EF1",0.5,100,3,"W","BUSH",3,"W","BUSH",30.5921,-89.9525,30.5921,-89.9525
201103,9,201103,9,280661,"MISSISSIPPI",2011,"March",0,0,0,0,1e+05,0,"EF1",0.25,30,3,"NNW","(BIX)KEESLER AFB BIL",3,"NNW","(BIX)KEESLER AFB BIL",30.4427,-88.9339,30.4427,-88.9339
201103,9,201103,9,280598,"LOUISIANA",2011,"March",0,0,0,0,5000,0,"EF0",1.5,20,3,"N","MOISANT ARPT",3,"N","MOISANT ARPT",30.0431,-90.2747,30.0431,-90.2747
201104,26,201104,26,298259,"MISSISSIPPI",2011,"April",0,0,0,0,5000,0,"EF0",5.13,200,6,"NW","HUMBER",3,"WSW","FRIARS PT",34.3475,-90.767,34.3605,-90.6784
201104,26,201104,26,298257,"ARKANSAS",2011,"April",0,0,0,0,2000,0,"EF0",1.01,200,1,"SSW","WESTOVER",1,"SSE","WESTOVER",34.3605,-90.6784,34.3639,-90.6612
201104,26,201104,26,298261,"MISSISSIPPI",2011,"April",0,0,0,0,50000,0,"EF0",13.89,200,2,"WSW","FRIARS PT",2,"NNE","RICH",34.3639,-90.6612,34.4436,-90.4376
201104,25,201104,25,298119,"TENNESSEE",2011,"April",0,0,0,0,5000,0,"EF0",2.48,200,4,"W","SHILOH",2,"WNW","SHILOH",35.8201,-88.2871,35.8389,-88.2494
201103,9,201103,9,280590,"MISSISSIPPI",2011,"March",0,0,0,0,20000,0,"EF1",3,100,2,"WNW","NICHOLSON",1,"S","GOODYEAR",30.4934,-89.7288,30.5401,-89.678
201103,14,201103,14,280611,"MISSISSIPPI",2011,"March",0,0,0,0,40000,0,"EF0",1.63,75,3,"WNW","ROOK HILL",2,"NNW","ROOK HILL",32.198,-89.9697,32.2045,-89.9428
201105,11,201105,11,290636,"IOWA",2011,"May",0,0,0,0,5e+06,0,"EF1",0.74,440,1,"WSW","LENOX",1,"NW","LENOX",40.8766,-94.5653,40.8866,-94.5604
201105,11,201105,11,290637,"IOWA",2011,"May",0,0,0,0,1e+07,0,"EF1",1,400,1,"W","LENOX",1,"SSW","LENOX ARPT",40.8784,-94.5653,40.8901,-94.5764
201105,27,201105,27,295705,"PENNSYLVANIA",2011,"May",0,0,0,0,10000,0,"EF1",2.72,100,0,"ENE","CALVIN",2,"S","COLFAX",40.3302,-78.0291,40.3663,-78.0084
201104,27,201104,27,301568,"VIRGINIA",2011,"April",0,0,0,0,NA,NA,"EF0",2.7,50,1,"WSW","BROWN FIELD",2,"NNW","QUANTICO",38.5146,-77.3349,38.539,-77.296
201104,27,201104,27,290872,"MISSOURI",2011,"April",0,0,0,0,0,0,"EF0",2.2,40,4,"SE","HARVIELL",8,"NE","NEELYVILLE",36.6319,-90.4242,36.6539,-90.3955
201104,26,201104,26,291100,"TEXAS",2011,"April",0,0,0,0,0,0,"EF1",0.97,100,2,"SSE","CAVE SPGS",2,"SE","CAVE SPGS",32.3725,-94.4632,32.3791,-94.4486
201104,26,201104,26,291125,"TEXAS",2011,"April",0,0,0,0,3e+05,0,"EF2",5.18,400,3,"NNW","GILL",2,"W","CROSSROADS",32.4312,-94.3534,32.4557,-94.2695
201104,26,201104,26,291143,"TEXAS",2011,"April",0,0,0,0,0,0,"EF2",1.45,850,4,"ESE","DEADWOOD",5,"ESE","DEADWOOD",32.0988,-94.0643,32.1088,-94.0425
201104,26,201104,26,291381,"LOUISIANA",2011,"April",0,0,0,0,0,0,"EF1",4.13,100,2,"NNW","CORNEY LAKE",3,"S","JUNCTION CITY",32.93,-92.77,32.975,-92.7232
201104,16,201104,16,291709,"NORTH CAROLINA",2011,"April",0,0,0,0,4000,0,"EF0",0.6,30,1,"SE","BATH",1,"ESE","BATH",35.47,-76.81,35.4758,-76.8022
201104,16,201104,16,291729,"NORTH CAROLINA",2011,"April",30,90,0,0,9400000,0,"EF3",3.76,450,2,"W","MIDWAY PARK",3,"NE","MIDWAY PARK",34.7335,-77.3765,34.7627,-77.3205
201104,23,201104,23,292704,"KENTUCKY",2011,"April",0,0,0,0,25000,0,"EF0",1.14,25,1,"SW","FOLSOM",1,"SSE","FOLSOM",38.7097,-84.7487,38.7118,-84.7278
201108,26,201108,26,345360,"NORTH CAROLINA",2011,"August",0,0,0,0,2e+05,0,"EF1",4.4,75,2,"SW","LEECHVILLE",2,"N","BELHAVEN",35.5526,-76.5442,35.5546,-76.6283
201104,22,201104,22,289464,"MISSOURI",2011,"April",0,0,0,0,1e+05,0,"EF1",2.07,300,6,"WSW","OLD GREENVILLE",5,"NNW","WILLIAMSVILLE",37.0674,-90.5611,37.0387,-90.572
201103,31,201103,31,281845,"FLORIDA",2011,"March",0,0,0,0,NA,0,"EF0",5.55,50,3,"NW","SOCRUM",4,"N","PROVIDENCE",28.198,-82.05,28.2113,-81.9601
201106,20,201106,20,302613,"IOWA",2011,"June",0,0,0,0,NA,NA,"EF1",7.13,300,5,"WSW","MOORHEAD",3,"ESE","TURIN",41.9018,-95.9681,41.9968,-95.9141
201105,27,201105,27,295706,"PENNSYLVANIA",2011,"May",0,0,0,0,10000,0,"EF1",3.71,300,1,"NW","COALMONT",1,"W","NEWBURG",40.2333,-78.218,40.2767,-78.1767
201104,27,201104,27,301581,"VIRGINIA",2011,"April",0,0,0,0,15000,NA,"EF1",5.78,125,3,"SSW","NOKESVILLE",1,"NW","BRISTOW",38.659,-77.592,38.735,-77.547
201104,27,201104,27,302303,"VIRGINIA",2011,"April",0,0,0,0,40000,NA,"EF0",1.12,75,0,"ENE","SUNSET HILLS",1,"NE","SUNSET HILLS",38.952,-77.345,38.964,-77.331
201104,27,201104,27,303238,"ARKANSAS",2011,"April",0,0,0,0,25000,0,"EF0",0.26,50,1,"SW","RIDGE",1,"SW","RIDGE",35.7381,-90.6949,35.7399,-90.6908
201104,26,201104,26,291161,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",3.18,60,2,"NW","TYLER",0,"SE","BOSTICK",32.375,-95.3216,32.3782,-95.2672
201108,26,201108,26,345347,"NORTH CAROLINA",2011,"August",0,0,0,0,150000,0,"EF2",0.49,50,2,"E","COLUMBIA",2,"E","COLUMBIA",35.9185,-76.2233,35.9196,-76.2147
201103,9,201103,9,285233,"MISSISSIPPI",2011,"March",0,0,0,0,150000,0,"EF1",6,250,1,"NNE","UTICA",1,"W","LEARNED",32.1334,-90.6135,32.2,-90.5671
201102,24,201102,24,290092,"LOUISIANA",2011,"February",0,0,0,0,750000,0,"EF1",6.5,75,6,"NW","OAK GROVE ROBERTS AR",1,"W","KILBOURNE",32.9763,-91.4311,32.9986,-91.3221
201104,27,201104,27,303241,"ARKANSAS",2011,"April",0,0,0,0,10000,0,"EF2",1.23,200,1,"W","HERGETT",1,"NNE","HERGETT",35.7699,-90.6161,35.7779,-90.5964
201104,19,201104,19,289121,"ILLINOIS",2011,"April",2,0,0,0,4e+05,0,"EF2",10.57,150,5,"SE","FAIRFIELD",9,"NE","FAIRFIELD",38.3268,-88.3021,38.4742,-88.2498
201104,9,201104,9,283803,"IOWA",2011,"April",14,0,0,0,NA,0,"EF3",3.38,1200,2,"SW","MAPLETON",1,"ENE","MAPLETON MUNI ARPT",42.1535,-95.8283,42.1843,-95.7771
201104,4,201104,4,288319,"KENTUCKY",2011,"April",7,0,0,0,2e+06,0,"EF2",5.26,200,7,"SE","HOPKINSVILLE",3,"NE","PEMBROKE",36.7835,-87.3969,36.8128,-87.3091
201103,9,201103,9,285235,"MISSISSIPPI",2011,"March",0,0,0,0,5e+05,0,"EF2",2.24,150,1,"NNW","TERRY",3,"SSW","NEW BYRAM",32.1146,-90.3112,32.1428,-90.2924
201104,27,201104,27,302171,"ALABAMA",2011,"April",0,0,0,0,0,0,"EF1",4.83,200,0,"N","MARTLING",1,"SSE","MELTONSVILLE",34.375,-86.2005,34.442,-86.1761
201104,15,201104,15,289574,"ARKANSAS",2011,"April",0,0,0,0,5000,0,"EF1",1.05,40,1,"WSW","WILLOW BELLE",0,"WSW","WILLOW BELLE",34.622,-92.05,34.6287,-92.0334
201104,27,201104,27,303250,"ARKANSAS",2011,"April",0,0,0,0,250000,0,"EF1",1.6,250,1,"SSW","BOWMAN",0,"ENE","BOWMAN",35.8025,-90.5074,35.8226,-90.4931
201104,26,201104,26,293830,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",5.96,70,4,"WSW","JONESVILLE",2,"NE","JONESVILLE",32.4959,-94.1545,32.5396,-94.0663
201104,26,201104,26,293861,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",6.39,60,2,"WNW","CARROLL",3,"E","GARDEN VLY",32.4864,-95.5844,32.5181,-95.4813
201104,26,201104,26,293862,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",3.18,60,2,"NW","TYLER",0,"SE","BOSTICK",32.375,-95.3216,32.3782,-95.2672
201103,26,201103,26,294628,"GEORGIA",2011,"March",0,0,0,0,5000,0,"EF0",0.33,10,1,"NNE","LEESBURG",2,"SW","STARKSVILLE",31.7475,-84.1567,31.7518,-84.1544
201103,26,201103,26,294641,"GEORGIA",2011,"March",0,0,0,0,0,0,"EF0",0.12,10,1,"W","GEORGETOWN",0,"W","GEORGETOWN",31.88,-85.11,31.8802,-85.108
201103,26,201103,26,294647,"GEORGIA",2011,"March",0,0,0,0,65000,0,"EF1",0.42,20,1,"W","BENEVOLENCE",0,"NW","BENEVOLENCE",31.88,-84.74,31.8822,-84.7333
201108,26,201108,26,345353,"NORTH CAROLINA",2011,"August",0,0,0,0,75000,0,"EF0",0.1,50,0,"NNE","SCUPPERNONG",0,"N","SCUPPERNONG",35.8846,-76.4188,35.885,-76.4206
201104,4,201104,4,288327,"KENTUCKY",2011,"April",1,0,0,0,7e+05,0,"EF2",6.42,300,0,"N","SLATER",2,"NNE","CEREDO",37.02,-88.98,37.0507,-88.8701
201104,4,201104,4,292240,"LOUISIANA",2011,"April",0,0,0,0,30000,0,"EF1",0.2,75,1,"E","FRANKLINTON",1,"E","FRANKLINTON",30.85,-90.14,30.85,-90.14
201104,26,201104,27,291657,"LOUISIANA",2011,"April",0,0,0,0,50000,0,"EF2",12.84,880,1,"W","FLORA",2,"SE","LUELLA",31.617,-93.119,31.7515,-92.9682
201104,15,201104,15,302485,"MISSISSIPPI",2011,"April",0,0,0,0,4e+05,0,"EF1",7.59,200,1,"W","SAND HILL",6,"N","LEESBURG",32.48,-89.89,32.5164,-89.7671
201104,27,201104,27,303251,"ARKANSAS",2011,"April",0,0,0,0,30000,0,"EF0",0.59,75,3,"SSW","MONETTE",2,"SSW","MONETTE",35.8691,-90.3734,35.8744,-90.365
201105,30,201105,30,295403,"PENNSYLVANIA",2011,"May",0,0,0,0,25000,0,"EF1",2.54,200,1,"NNW","KNOXVILLE",1,"SE","ACADEMY CORNERS",41.959,-77.4578,41.9621,-77.4085
201103,18,201103,18,290104,"CALIFORNIA",2011,"March",0,0,0,0,50000,0,"EF1",0.1,100,0,"WNW","SANTA ROSA",0,"WNW","SANTA ROSA",38.4525,-122.7082,38.4525,-122.7082
201104,27,201104,27,315232,"ALABAMA",2011,"April",0,0,0,0,6e+05,0,"EF2",1.79,550,1,"SSE","HODGES",2,"ESE","HODGES",34.3128,-87.9215,34.3226,-87.8924
201104,27,201104,27,291659,"LOUISIANA",2011,"April",0,0,0,0,250000,0,"EF2",12.29,880,0,"NE","ST MAURICE",3,"NE","MARS HILL",31.7515,-92.9682,31.752,-92.759
201104,27,201104,27,302308,"ALABAMA",2011,"April",0,0,0,0,0,0,"EF0",1.04,100,1,"NNE","CAPSHAW",2,"NE","CAPSHAW",34.7855,-86.7894,34.789,-86.7716
201104,15,201104,15,302494,"MISSISSIPPI",2011,"April",0,0,0,0,25000,1e+05,"EF1",3.01,200,4,"S","BERTICE",2,"SSE","GOOD HOPE",32.5767,-89.6583,32.6024,-89.6165
201105,29,201105,29,297437,"MICHIGAN",2011,"May",0,0,0,0,50000,NA,"EF0",0.19,100,6,"WNW","BELL OAK",6,"NW","BELL OAK",42.7736,-84.265,42.7755,-84.2624
201104,28,201104,28,289233,"PENNSYLVANIA",2011,"April",0,0,0,0,25000,0,"EF1",8.46,100,1,"NE","EAST WATERFORD",2,"S","ACADEMIA",40.38,-77.5896,40.4669,-77.4763
201104,23,201104,23,289981,"ILLINOIS",2011,"April",0,0,0,0,7e+05,0,"EF2",2.9,175,1,"WNW","CAIRO ARPT",2,"ESE","CAIRO ARPT",37.0728,-89.2284,37.0567,-89.1798
201104,26,201104,26,291382,"LOUISIANA",2011,"April",0,0,0,0,0,0,"EF1",3.59,100,3,"W","RANDOLPH",2,"N","RANDOLPH",32.975,-92.7232,33.0142,-92.6827
201105,10,201105,10,290262,"MINNESOTA",2011,"May",0,0,0,0,5e+05,0,"EF1",3.14,25,2,"W","HANOVER",1,"WSW","ST MICHAEL",45.1705,-93.7044,45.2153,-93.6939
201104,25,201104,25,302161,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",0.65,150,2,"SE","BLUFF DALE",2,"ESE","BLUFF DALE",32.3341,-97.9994,32.3324,-97.9885
201104,25,201104,25,302162,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",1.86,150,6,"NW","PALUXY",5,"NNW","PALUXY",32.3324,-97.9885,32.332,-97.9567
201104,25,201104,25,302166,"TEXAS",2011,"April",0,0,0,0,0,0,"EF0",0.42,25,5,"NNW","PALUXY",5,"NNW","PALUXY",32.3304,-97.9542,32.3311,-97.9471
201104,15,201104,15,302935,"MISSISSIPPI",2011,"April",0,0,0,0,0,4000,"EF1",0.75,150,7,"NNE","PINEVILLE",7,"NNE","PINEVILLE",32.22,-89.36,32.2234,-89.3479
201104,27,201104,27,292776,"OHIO",2011,"April",0,0,0,0,25000,0,"EF0",1.31,200,1,"S","NEW CARLISLE",1,"NE","NEW CARLISLE",39.9227,-84.0302,39.94,-84.02
201105,22,201105,22,293108,"IOWA",2011,"May",0,0,0,0,0,0,"EF0",0.1,30,1,"SE","TRIPOLI",1,"SE","TRIPOLI",42.79,-92.23,42.79,-92.23
201103,26,201103,26,293450,"ALABAMA",2011,"March",0,0,0,0,18000,0,"EF1",0.19,50,2,"NW","ALDRICH",2,"NNW","ALDRICH",33.1223,-86.9194,33.1223,-86.9161
201103,31,201103,31,281841,"FLORIDA",2011,"March",0,0,0,0,NA,0,"EF0",4.29,30,3,"WNW","CITRUS PARK",1,"SE","COSME",28.0953,-82.6325,28.1092,-82.564
201104,23,201104,23,292743,"KENTUCKY",2011,"April",0,0,0,0,30000,0,"EF1",1.47,50,2,"SSE","NORTHCUTT",2,"ESE","NORTHCUTT",38.6985,-84.5393,38.705,-84.5133
201104,27,201104,27,302241,"ALABAMA",2011,"April",0,0,0,0,0,0,"EF1",1.42,75,1,"SSW","CLUTTSVILLE",1,"SE","CLUTTSVILLE",34.8138,-86.7773,34.8197,-86.7534
201105,20,201105,20,297717,"TEXAS",2011,"May",0,0,0,0,0,0,"EF0",6.83,50,5,"ENE","WALKERS MILL",2,"NE","HALLSVILLE",32.601,-94.473,32.5206,-94.5413
201105,20,201105,20,297720,"TEXAS",2011,"May",0,0,0,0,0,0,"EF0",1.6,50,2,"NE","MANCHESTER",1,"WSW","BLAKENEY",33.847,-95.122,33.864,-95.103
201103,23,201103,23,292990,"PENNSYLVANIA",2011,"March",0,0,0,0,4e+06,0,"EF2",8.96,300,1,"W","RILLTON",0,"N","CARBON",40.28,-79.74,40.28,-79.57
201103,31,201103,31,281820,"FLORIDA",2011,"March",0,0,0,0,750000,0,"EF1",0.06,30,2,"S","INDIAN ROCKS BEACH",2,"S","INDIAN ROCKS BEACH",27.8716,-82.8509,27.8717,-82.8499
201103,9,201103,9,291892,"GEORGIA",2011,"March",0,0,0,0,4000,0,"EF0",0.4,30,2,"NW","DOERUN",1,"NNE","TICKNOR",31.3254,-83.928,31.3307,-83.9255
201104,19,201104,19,302233,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF0",0.1,50,1,"N","FEWELL",1,"N","FEWELL",34.5345,-95.03,34.5345,-95.03
201104,19,201104,19,302236,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF1",1.5,75,1,"W","HONOBIA",1,"NW","HONOBIA CHRISTS FLD",34.532,-94.9631,34.5389,-94.9375
201104,19,201104,19,302238,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF1",2,100,4,"W","LUDLOW",3,"NW","LUDLOW",34.5389,-94.9375,34.5542,-94.9074
201104,19,201104,19,302242,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF0",0.1,75,6,"NW","ZAFRA",6,"NW","ZAFRA",34.5823,-94.5823,34.5823,-94.5823
201104,19,201104,19,302244,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF0",3,125,4,"NNW","ZAFRA",5,"N","ZAFRA",34.5734,-94.5407,34.587,-94.4909
201104,22,201104,22,302302,"OKLAHOMA",2011,"April",0,0,0,0,0,0,"EF0",0.5,100,6,"NW","BLACKSTONE MINE",6,"NW","BLACKSTONE MINE",35.4877,-96.0814,35.4864,-96.0736
201104,16,201104,16,301112,"MARYLAND",2011,"April",0,0,0,0,20000,NA,"EF0",1.95,75,2,"NE","MAYBERRY",3,"NNW","MELROSE",39.6483,-77.0785,39.7204,-76.9182
201105,25,201105,25,297746,"LOUISIANA",2011,"May",0,0,0,0,0,0,"EF0",5.53,150,1,"SSE","FARMERVILLE",3,"NE","FARMERVILLE ARPT",32.755,-92.3901,32.751,-92.295
201105,23,201105,23,293471,"PENNSYLVANIA",2011,"May",0,0,0,0,50000,0,"EF2",4.71,250,1,"ENE","COCOLAMUS",2,"S","RICHFIELD",40.6521,-77.1909,40.6518,-77.1011
201104,15,201104,15,289563,"ARKANSAS",2011,"April",0,0,0,0,2e+07,50000,"EF2",6.98,200,3,"W","PETTUS",4,"NNW","CULLER",34.6494,-91.965,34.7001,-91.8587
201103,31,201103,31,289564,"FLORIDA",2011,"March",0,0,0,0,5000,0,"EF0",9.44,60,1,"NNW","PRAIRIE",0,"SSE","ARMOUR",27.9086,-81.9827,27.9143,-81.8282
201103,31,201103,31,289560,"FLORIDA",2011,"March",0,0,0,0,2270000,0,"EF1",1.6,100,2,"E","RATTLESNAKE",3,"SW","TPA P O KNIGHT ARPT",27.8766,-82.5025,27.8876,-82.4794
201104,20,201104,20,292519,"OHIO",2011,"April",0,0,0,0,45000,0,"EF1",2.58,300,0,"E","BALTIMORE",2,"NNE","THURSTON",39.8506,-82.5908,39.8524,-82.5423
201104,20,201104,20,292522,"OHIO",2011,"April",0,0,0,0,10000,0,"EF0",0.2,50,1,"SSE","PIKETON",1,"SE","PIKETON",39.0601,-83.014,39.0618,-83.011
201103,31,201103,31,281843,"FLORIDA",2011,"March",0,0,0,0,20000,0,"EF0",5.62,30,3,"WNW","CHAPMAN",3,"ENE","LUTZ",28.14,-82.508,28.1514,-82.4167
201104,4,201104,4,292243,"LOUISIANA",2011,"April",0,0,0,0,10000,0,"EF1",0.5,50,3,"E","CLIO",3,"E","CLIO",30.3246,-90.5735,30.3246,-90.5735
201104,28,201104,28,302235,"VIRGINIA",2011,"April",0,0,0,0,5000,NA,"EF0",2.93,175,1,"WSW","MEADOW MILLS",1,"N","MIDDLETOWN",39.0153,-78.3187,39.046,-78.281
201104,27,201104,27,302325,"ALABAMA",2011,"April",0,0,0,0,0,0,"EF0",8.72,50,1,"ESE","ORRVILLE",1,"E","BURGREEN CORNER",34.6655,-86.9172,34.7313,-86.7863
201104,27,201104,27,302329,"ALABAMA",2011,"April",0,0,0,0,0,0,"EF1",5.9,75,2,"NNW","MADISON",1,"ENE","MONROVIA",34.7313,-86.7863,34.7797,-86.7006
201104,16,201104,16,323593,"MARYLAND",2011,"April",0,0,0,0,50000,NA,"EF1",4.36,50,1,"SE","NEW LONDON",2,"SSE","UNIONVILLE",39.4144,-77.2398,39.4474,-77.1701
201103,31,201103,31,289561,"FLORIDA",2011,"March",0,0,0,0,1580000,0,"EF1",5.24,100,1,"ESE","PORT OF TAMPA PORTS SITE",2,"NNW","RIVERVIEW",27.9013,-82.4126,27.8927,-82.3273
201104,20,201104,20,292528,"OHIO",2011,"April",0,0,0,0,35000,0,"EF1",2.54,100,1,"SE","(LCK)RCKENBCKR ARPT",3,"S","GROVEPORT",39.8072,-82.9183,39.8066,-82.8705
201102,28,201102,28,289674,"ALABAMA",2011,"February",0,0,0,0,8000,0,"EF0",0.34,50,1,"SSE","NOTTINGHAM",1,"SE","NOTTINGHAM",33.354,-86.2212,33.3548,-86.2152
201102,28,201102,28,289678,"ALABAMA",2011,"February",0,0,0,0,22000,0,"EF0",4.28,200,1,"SW","PINE LEVEL",4,"ESE","PINE LEVEL",32.5699,-86.4854,32.5626,-86.4124
201104,16,201104,16,291704,"NORTH CAROLINA",2011,"April",0,0,0,0,1e+05,0,"EF2",2.41,200,1,"ESE","HARGETTS",1,"S","TAYLORS CORNER",34.996,-77.64,35.008,-77.6
